ano,m?,dia,dia_juliano,hora,calor_sens [W/m2],vel_atri [m/s],vel_convc [m/s],grad_temp[K/m],altura_mist_ convec [m],altura_mist_ convec_mec [m],MoninObukhov[m],comp_rug_sup[m],bowen,albedo ,velo_vento[m/s],dir_vento[?],alt_anemometro[m],temp[K],temp[?C],alt_medicao[m],cod_prec,precip[mm/hr],umid_rela[%],pressao[mb],cob_nuvens,ajuste,interpolacao
23,8,9,1,13,103.9,0.371,1.494,0.005,1156,542,-44.2,0.8464,0.65,0.17,2.1,223,14,290.1,16.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,8,9,1,14,97.4,0.279,1.49,0.005,1225,359,-20.2,0.7223,0.65,0.18,1.5,21,14,290.1,16.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,8,9,1,15,81.2,0.28,1.423,0.005,1280,356,-24.4,0.7857,0.65,0.18,1.5,355,14,290.6,17.45,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,8,9,1,16,55.7,0.468,1.267,0.005,1317,768,-165.8,0.7857,0.65,0.21,3.1,354,14,291.1,17.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,8,9,1,17,22.4,0.438,0.939,0.005,1332,696,-336.9,0.7223,0.65,0.29,3.1,10,14,291.1,17.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,8,9,1,18,NaN,-9,-9,-9,-999,NaN,NaN,0.789,0.65,0.59,NaN,999,-9,291.1,NaN,2,0,0,94,1010,8,NAD,NoSubs
23,8,9,1,19,-38.3,0.515,-9,-9,-999,888,322.2,0.7223,0.65,1,4.1,3,14,291.1,17.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,8,9,1,20,-23.2,0.282,-9,-9,-999,414,87.3,0.7857,0.65,1,2.6,357,14,291.6,18.45,2,0,0,91,1010,7,NAD-SFC,NoSubs
23,8,9,1,21,-38.3,0.515,-9,-9,-999,888,322.2,0.7223,0.65,1,4.1,9,14,291.1,17.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,8,9,1,22,-2.5,0.07,-9,-9,-999,524,11.9,0.789,0.65,1,1,999,14,291.1,17.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,8,9,1,23,-13.4,0.181,-9,-9,-999,213,39.7,0.7857,0.65,1,2.1,334,14,291.1,17.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,8,9,1,24,-32.8,0.442,-9,-9,-999,705,236.6,0.7223,0.65,1,3.6,8,14,291.1,17.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,8,10,2,1,-32.7,0.442,-9,-9,-999,705,237.6,0.7223,0.65,1,3.6,15,14,292.1,18.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,8,10,2,2,-12.3,0.166,-9,-9,-999,262,33.5,0.7223,0.65,1,2.1,32,14,291.1,17.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,8,10,2,3,-12.4,0.168,-9,-9,-999,166,34.2,0.7223,0.65,1,2.1,7,14,292.1,18.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,8,10,2,4,-32.6,0.442,-9,-9,-999,705,238.6,0.7223,0.65,1,3.6,23,14,293.1,19.95,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,8,10,2,5,-20.8,0.282,-9,-9,-999,379,97.3,0.7223,0.65,1,2.6,30,14,293.1,19.95,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,8,10,2,6,-38,0.516,-9,-9,-999,889,324.8,0.7223,0.65,1,4.1,18,14,293.1,19.95,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,8,10,2,7,-12.5,0.169,-9,-9,-999,351,34.8,0.7223,0.65,1,2.1,12,14,293.1,19.95,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,8,10,2,8,0.7,0.301,0.08,0.005,27,396,-3639.4,0.8464,0.65,0.45,2.1,195,14,293.1,19.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,10,2,9,34.9,0.195,0.592,0.005,214,212,-19.2,0.789,0.65,0.25,1,999,14,292.1,18.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,8,10,2,10,66,0.21,0.914,0.005,417,231,-12.7,0.789,0.65,0.2,1,999,14,292.1,18.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,8,10,2,11,89.1,0.283,1.133,0.005,589,361,-22.9,0.7857,0.65,0.18,1.5,332,14,293.1,19.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,8,10,2,12,102.5,0.425,1.281,0.005,739,664,-67.3,0.7857,0.65,0.18,2.6,339,14,293.6,20.45,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,8,10,2,13,106,0.659,1.364,0.005,864,1284,-243.4,0.7223,0.65,0.17,4.6,4,14,294.1,20.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,8,10,2,14,99.4,0.611,1.38,0.005,955,1151,-206.7,0.7857,0.65,0.18,4.1,330,14,294.1,20.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,8,10,2,15,111,0.678,1.478,0.005,1048,1337,-252.8,0.7857,0.65,0.18,4.6,338,14,295.1,21.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,8,10,2,16,76.7,0.668,1.33,0.005,1107,1312,-350.5,0.7857,0.65,0.21,4.6,343,14,295.1,21.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,10,2,17,32.1,0.72,1.003,0.005,1131,1463,-1047.3,0.7857,0.65,0.29,5.1,352,14,295.1,21.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,8,10,2,18,-57.2,0.839,-9,-9,-999,1839,930.7,0.7857,0.65,0.59,6.2,341,14,295.1,21.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,8,10,2,19,-64,0.762,-9,-9,-999,1608,622.2,0.7857,0.65,1,5.7,354,14,295.1,21.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,8,10,2,20,-61.5,0.837,-9,-9,-999,1834,859.1,0.7857,0.65,1,6.2,353,14,294.1,20.95,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,8,10,2,21,-64,0.91,-9,-9,-999,2075,1059,0.7857,0.65,1,6.7,348,14,294.1,20.95,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,8,10,2,22,-64,0.836,-9,-9,-999,1849,823.2,0.7857,0.65,1,6.2,341,14,294.1,20.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,10,2,23,-59.6,0.673,-9,-9,-999,1362,459.8,0.7857,0.65,1,5.1,341,14,294.1,20.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,10,2,24,-59.6,0.673,-9,-9,-999,1325,459.8,0.7857,0.65,1,5.1,328,14,294.1,20.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,11,3,1,-46.5,0.524,-9,-9,-999,934,278.4,0.7857,0.65,1,4.1,334,14,293.9,20.75,2,0,0,90,1010,6,NAD-SFC,NoSubs
23,8,11,3,2,-46.6,0.524,-9,-9,-999,910,277.6,0.7857,0.65,1,4.1,338,14,293.1,19.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,8,11,3,3,-54.8,0.616,-9,-9,-999,1158,384,0.8464,0.65,1,4.6,182,14,293.1,19.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,8,11,3,4,-59.8,0.673,-9,-9,-999,1321,458.1,0.7857,0.65,1,5.1,331,14,293.1,19.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,8,11,3,5,-64,0.762,-9,-9,-999,1592,622.2,0.7857,0.65,1,5.7,323,14,293.1,19.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,8,11,3,6,-61.3,0.592,-9,-9,-999,1126,304.3,0.7857,0.65,1,4.6,337,14,293.1,19.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,8,11,3,7,-37.5,0.346,-9,-9,-999,558,99.6,0.7857,0.65,1,3.1,345,14,292.1,18.95,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,8,11,3,8,-1.7,0.07,-9,-9,-999,254,18,0.789,0.65,0.44,1,999,14,292.1,18.95,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,8,11,3,9,50.3,0.414,0.791,0.008,354,638,-126.7,0.8575,0.65,0.25,2.6,306,14,292.1,18.95,2,0,0,100,1010,3,NAD-SFC,Sub_CC
23,8,11,3,10,94.9,0.738,1.18,0.005,625,1523,-382.2,0.7857,0.65,0.2,5.1,324,14,293.1,19.95,2,0,0,94,1010,5,NAD-SFC,NoSubs
23,8,11,3,11,119.8,0.505,1.327,0.011,703,922,-96.8,0.8575,0.65,0.18,3.1,298,14,293.1,19.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,8,11,3,12,137.5,0.892,1.435,0.005,776,2020,-464.6,0.7857,0.65,0.18,6.2,336,14,293.1,19.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,11,3,13,141.9,0.62,1.504,0.009,866,1265,-151.5,0.7777,0.65,0.17,4.1,67,14,293.1,19.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,8,11,3,14,133.4,1.09,1.525,0.005,959,2730,-875.6,0.7857,0.65,0.18,7.7,354,14,294.1,20.95,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,8,11,3,15,112.2,0.982,1.476,0.005,1033,2364,-759.7,0.8575,0.65,0.18,6.7,309,14,296.1,22.95,2,0,0,61,1010,6,NAD-SFC,NoSubs
23,8,11,3,16,77.7,0.669,1.325,0.005,1080,1449,-346.2,0.7857,0.65,0.21,4.6,316,14,296.1,22.95,2,0,0,61,1010,6,NAD-SFC,NoSubs
23,8,11,3,17,35,0.654,1.023,0.009,1102,1276,-719.6,0.7857,0.65,0.29,4.6,328,14,297.1,23.95,2,0,0,61,1010,4,NAD-SFC,Sub_CC
23,8,11,3,18,-46.4,0.524,-9,-9,-999,929,278.5,0.7857,0.65,0.58,4.1,329,14,298.1,24.95,2,0,0,57,1010,1,NAD-SFC,NoSubs
23,8,11,3,19,-46.2,0.434,-9,-9,-999,694,159.1,0.7857,0.65,1,3.6,356,14,297.1,23.95,2,0,0,61,1010,1,NAD-SFC,NoSubs
23,8,11,3,20,-37.1,0.348,-9,-9,-999,497,101.9,0.7857,0.65,1,3.1,339,14,296.1,22.95,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,8,11,3,21,-14.1,0.15,-9,-9,-999,180,21.8,0.8575,0.65,1,2.1,271,14,293.1,19.95,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,8,11,3,22,-3.1,0.07,-9,-9,-999,53,9.9,0.789,0.65,1,1,999,14,294.1,20.95,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,8,11,3,23,-13.7,0.148,-9,-9,-999,136,21.2,0.8155,0.65,1,2.1,266,14,293.1,19.95,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,8,11,3,24,-3.1,0.07,-9,-9,-999,46,9.9,0.789,0.65,1,1,999,14,291.1,17.95,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,8,12,4,1,-3.2,0.072,-9,-9,-999,46,10.3,0.8575,0.65,1,1,303,14,291.1,17.95,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,8,12,4,2,-3,0.069,-9,-9,-999,44,9.8,0.7777,0.65,1,1,88,14,291.1,17.95,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,8,12,4,3,-6.9,0.106,-9,-9,-999,82,15.4,0.8155,0.65,1,1.5,247,14,291.6,18.45,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,8,12,4,4,-6.5,0.101,-9,-9,-999,77,14.5,0.7223,0.65,1,1.5,39,14,291.1,17.95,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,8,12,4,5,-6.9,0.104,-9,-9,-999,81,14.8,0.789,0.65,1,1.5,999,14,290.1,16.95,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,8,12,4,6,-25.9,0.239,-9,-9,-999,281,47.6,0.789,0.65,1,2.6,999,14,292.1,18.95,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,8,12,4,7,-38.8,0.358,-9,-9,-999,514,106.7,0.8464,0.65,1,3.1,189,14,292.1,18.95,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,8,12,4,8,1.6,0.373,0.083,0.007,13,546,-2989.5,0.8464,0.65,0.44,2.6,186,14,292.1,18.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,8,12,4,9,48.2,0.667,0.509,0.008,98,1307,-553.6,0.8155,0.65,0.25,4.6,240,14,292.1,18.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,8,12,4,10,89.6,0.687,0.902,0.008,295,1365,-325.8,0.8408,0.65,0.2,4.6,174,14,291.1,17.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,12,4,11,120.3,0.695,1.15,0.008,456,1391,-251.6,0.8408,0.65,0.18,4.6,146,14,292.1,18.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,8,12,4,12,137.6,0.667,1.313,0.008,593,1311,-194.5,0.7223,0.65,0.17,4.6,6,14,291.1,17.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,8,12,4,13,142.3,-9,-9,-9,710,NaN,NaN,0.789,0.65,0.17,0,0,14,292.1,NaN,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,12,4,14,133.4,0.414,1.439,0.006,805,639,-47.9,0.6665,0.65,0.18,2.6,129,14,292.1,18.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,12,4,15,110.6,0.841,1.396,0.005,887,1851,-484.4,0.8464,0.65,0.18,5.7,186,14,290.1,16.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,12,4,16,76.5,0.683,1.26,0.008,944,1390,-375.4,0.8408,0.65,0.21,4.6,166,14,291.1,17.95,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,8,12,4,17,31.7,0.668,0.947,0.008,965,1312,-845.7,0.8408,0.65,0.29,4.6,168,14,291.1,17.95,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,8,12,4,18,-23,0.401,-9,-9,-999,688,253.5,0.8408,0.65,0.58,3.1,152,14,291.1,17.95,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,8,12,4,19,-34.8,0.468,-9,-9,-999,768,265.8,0.8408,0.65,1,3.6,146,14,291.1,17.95,2,0,0,77,1010,8,NAD-SFC,NoSubs
23,8,12,4,20,-40.6,0.545,-9,-9,-999,965,359.5,0.8408,0.65,1,4.1,159,14,290.1,16.95,2,0,0,77,1010,8,NAD-SFC,NoSubs
23,8,12,4,21,-64,0.933,-9,-9,-999,2160,1141.3,0.8408,0.65,1,6.7,175,14,289.1,15.95,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,8,12,4,22,-58.8,0.784,-9,-9,-999,1703,738.2,0.8408,0.65,1,5.7,172,14,288.1,14.95,2,0,0,77,1010,8,NAD-SFC,NoSubs
23,8,12,4,23,-41.4,0.457,-9,-9,-999,881,208.2,0.8408,0.65,1,3.6,161,14,288.1,14.95,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,8,12,4,24,-64,1.007,-9,-9,-999,2423,1435.1,0.8408,0.65,1,7.2,152,14,288.1,14.95,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,8,13,5,1,-64,0.782,-9,-9,-999,1734,672.3,0.8408,0.65,1,5.7,162,14,288.1,14.95,2,0,0,67,1010,6,NAD-SFC,NoSubs
23,8,13,5,2,-64,0.782,-9,-9,-999,1662,672.3,0.8408,0.65,1,5.7,175,14,288.1,14.95,2,0,0,67,1010,6,NAD-SFC,NoSubs
23,8,13,5,3,-64,0.933,-9,-9,-999,2153,1141.3,0.8408,0.65,1,6.7,173,14,288.1,14.95,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,8,13,5,4,-64,1.156,-9,-9,-999,2965,2172.3,0.8464,0.65,1,8.2,185,14,288.1,14.95,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,8,13,5,5,-64,1.007,-9,-9,-999,2471,1435.1,0.8408,0.65,1,7.2,169,14,288.1,14.95,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,8,13,5,6,-64,1.007,-9,-9,-999,2426,1435.1,0.8408,0.65,1,7.2,173,14,287.1,13.95,2,0,0,67,1010,6,NAD-SFC,NoSubs
23,8,13,5,7,-64,1.007,-9,-9,-999,2424,1435.1,0.8408,0.65,1,7.2,176,14,287.1,13.95,2,0,0,67,1010,6,NAD-SFC,NoSubs
23,8,13,5,8,0.7,0.882,0.087,0.007,35,2020,-8888,0.8408,0.65,0.43,6.2,176,14,287.1,13.95,2,0,0,67,1010,6,NAD-SFC,NoSubs
23,8,13,5,9,47.3,0.893,0.911,0.007,576,2027,-1358.3,0.8408,0.65,0.25,6.2,175,14,286.1,12.95,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,8,13,5,10,89,1.182,1.215,0.008,726,3067,-1669.1,0.8464,0.65,0.2,8.2,196,14,286.1,12.95,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,8,13,5,11,119.4,0.908,1.367,0.006,771,2195,-565.4,0.8408,0.65,0.18,6.2,161,14,286.1,12.95,2,0,0,58,1010,6,NAD-SFC,NoSubs
23,8,13,5,12,137,0.845,1.461,0.007,821,1884,-396.4,0.8408,0.65,0.17,5.7,166,14,286.1,12.95,2,0,0,58,1010,6,NAD-SFC,NoSubs
23,8,13,5,13,141.5,0.846,1.55,0.007,949,1867,-384.8,0.8408,0.65,0.17,5.7,173,14,287.1,13.95,2,0,0,59,1010,6,NAD-SFC,NoSubs
23,8,13,5,14,132.6,0.764,1.569,0.008,1052,1617,-303,0.8408,0.65,0.18,5.1,166,14,287.1,13.95,2,0,0,55,1010,6,NAD-SFC,NoSubs
23,8,13,5,15,110.7,0.629,1.485,0.009,1067,1223,-202.3,0.8464,0.65,0.18,4.1,192,14,288.1,14.95,2,0,0,55,1010,6,NAD-SFC,NoSubs
23,8,13,5,16,76.5,0.617,1.317,0.01,1078,1164,-276.5,0.8408,0.65,0.21,4.1,160,14,289.1,15.95,2,0,0,55,1010,6,NAD-SFC,NoSubs
23,8,13,5,17,31.6,0.737,0.983,0.01,1082,1514,-1138.5,0.8408,0.65,0.29,5.1,148,14,289.1,15.95,2,0,0,51,1010,6,NAD-SFC,NoSubs
23,8,13,5,18,-47.8,0.698,-9,-9,-999,1404,641.2,0.8408,0.65,0.57,5.1,154,14,290.1,16.95,2,0,0,42,1010,6,NAD-SFC,NoSubs
23,8,13,5,19,-48.4,0.537,-9,-9,-999,973,287.7,0.8408,0.65,1,4.1,148,14,289.1,15.95,2,0,0,42,1010,6,NAD-SFC,NoSubs
23,8,13,5,20,-37.7,0.418,-9,-9,-999,663,174.4,0.6665,0.65,1,3.6,127,14,289.1,15.95,2,0,0,51,1010,6,NAD-SFC,NoSubs
23,8,13,5,21,-30.7,0.339,-9,-9,-999,479,114.5,0.6665,0.65,1,3.1,133,14,288.1,14.95,2,0,0,59,1010,6,NAD-SFC,NoSubs
23,8,13,5,22,-22.5,0.248,-9,-9,-999,301,61.1,0.6665,0.65,1,2.6,120,14,287.1,13.95,2,0,0,67,1010,6,NAD-SFC,NoSubs
23,8,13,5,23,-6.3,0.104,-9,-9,-999,99,16.1,0.7777,0.65,1,1.5,69,14,287.1,13.95,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,8,13,5,24,-0.7,0.034,-9,-9,-999,22,5.2,0.7223,0.65,1,0.5,33,14,287.1,13.95,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,8,14,6,1,-2.8,0.07,-9,-9,-999,44,10.8,0.789,0.65,1,1,999,14,287.1,13.95,2,0,0,77,1010,6,NAD-SFC,NoSubs
23,8,14,6,2,-6.4,0.106,-9,-9,-999,82,16.5,0.8155,0.65,1,1.5,225,14,287.1,13.95,2,0,0,77,1010,6,NAD-SFC,NoSubs
23,8,14,6,3,-0.7,0.035,-9,-9,-999,19,5.5,0.8155,0.65,1,0.5,266,14,287.1,13.95,2,0,0,77,1010,6,NAD-SFC,NoSubs
23,8,14,6,4,-2.9,0.07,-9,-9,-999,45,11,0.8155,0.65,1,1,268,14,287.1,13.95,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,8,14,6,5,-6.3,0.104,-9,-9,-999,81,16.2,0.7857,0.65,1,1.5,316,14,287.1,13.95,2,0,0,77,1010,6,NAD-SFC,NoSubs
23,8,14,6,6,-12.9,0.15,-9,-9,-999,140,23.7,0.8575,0.65,1,2.1,286,14,286.1,12.95,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,8,14,6,7,-27.5,0.249,-9,-9,-999,298,50.4,0.8575,0.65,1,2.6,290,14,286.1,12.95,2,0,0,82,1010,1,NAD-SFC,NoSubs
23,8,14,6,8,-16.8,0.573,-9,-9,-999,1041,1011.3,0.8575,0.65,0.43,4.1,312,14,286.1,12.95,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,8,14,6,9,48.3,0.544,0.855,0.012,466,964,-299.7,0.8575,0.65,0.25,3.6,304,14,285.1,11.95,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,8,14,6,10,NaN,-9,-9,-9,467,NaN,NaN,0.8575,0.65,0.19,2.1,293,14,286.1,NaN,2,0,0,82,1010,NaN,NAD-SFC,NoSubs
23,8,14,6,11,NaN,-9,-9,-9,468,NaN,NaN,0.8575,0.65,0.18,3.1,305,14,287.1,NaN,2,0,0,88,1010,NaN,NAD-SFC,NoSubs
23,8,14,6,12,NaN,-9,-9,-9,469,NaN,NaN,0.8575,0.65,0.17,3.1,280,14,288.1,NaN,2,0,0,82,1010,NaN,NAD-SFC,NoSubs
23,8,14,6,13,NaN,-9,-9,-9,470,NaN,NaN,0.8575,0.65,0.17,2.6,308,14,289.1,NaN,2,0,0,77,1010,NaN,NAD-SFC,NoSubs
23,8,14,6,14,NaN,-9,-9,-9,472,NaN,NaN,0.7857,0.65,0.18,4.6,338,14,291.1,NaN,2,0,0,73,1010,NaN,NAD-SFC,NoSubs
23,8,14,6,15,NaN,-9,-9,-9,474,NaN,NaN,0.7857,0.65,0.18,4.6,352,14,293.1,NaN,2,0,0,60,1010,NaN,NAD-SFC,NoSubs
23,8,14,6,16,NaN,-9,-9,-9,475,NaN,NaN,0.7857,0.65,0.21,5.7,347,14,294.1,NaN,2,0,0,60,1010,NaN,NAD-SFC,NoSubs
23,8,14,6,17,32.1,0.653,0.825,0.014,628,1266,-780.3,0.7857,0.65,0.29,4.6,347,14,295.1,21.95,2,0,0,53,1010,1,NAD-SFC,NoSubs
23,8,14,6,18,NaN,-9,-9,-9,-999,NaN,NaN,0.7857,0.65,0.57,3.1,355,14,295.1,NaN,2,0,0,53,1010,NaN,NAD-SFC,NoSubs
23,8,14,6,19,NaN,-9,-9,-9,-999,NaN,NaN,0.7857,0.65,1,4.6,346,14,294.1,NaN,2,0,0,64,1010,NaN,NAD-SFC,NoSubs
23,8,14,6,20,NaN,-9,-9,-9,-999,NaN,NaN,0.7223,0.65,1,4.6,2,14,293.1,NaN,2,0,0,68,1010,NaN,NAD-SFC,NoSubs
23,8,14,6,21,NaN,-9,-9,-9,-999,NaN,NaN,0.7223,0.65,1,5.7,3,14,291.1,NaN,2,0,0,77,1010,NaN,NAD-SFC,NoSubs
23,8,14,6,22,NaN,-9,-9,-9,-999,NaN,NaN,0.7857,0.65,1,5.1,358,14,291.1,NaN,2,0,0,83,1010,NaN,NAD-SFC,NoSubs
23,8,14,6,23,-55.8,0.512,-9,-9,-999,879,216.5,0.7857,0.65,1,4.1,353,14,290.1,16.95,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,8,14,6,24,-45.5,0.435,-9,-9,-999,694,162.9,0.7857,0.65,1,3.6,355,14,290.1,16.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,8,15,7,1,-53.6,0.598,-9,-9,-999,1110,360.2,0.7857,0.65,1,4.6,327,14,291.1,17.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,15,7,2,-55.7,0.533,-9,-9,-999,938,244.1,0.8575,0.65,1,4.1,307,14,290.1,16.95,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,8,15,7,3,-56,0.512,-9,-9,-999,880,215.5,0.7857,0.65,1,4.1,316,14,289.1,15.95,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,8,15,7,4,NaN,-9,-9,-9,-999,NaN,NaN,0.7857,0.65,1,4.1,335,14,289.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,5,NaN,-9,-9,-9,-999,NaN,NaN,0.7857,0.65,1,4.1,332,14,289.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,6,NaN,-9,-9,-9,-999,NaN,NaN,0.7857,0.65,1,4.1,318,14,288.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,7,NaN,-9,-9,-9,-999,NaN,NaN,0.8575,0.65,1,3.6,307,14,288.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,8,NaN,-9,-9,-9,-999,NaN,NaN,0.8575,0.65,0.42,5.1,309,14,288.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,9,NaN,-9,-9,-9,-999,NaN,NaN,0.8575,0.65,0.24,4.6,314,14,288.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,10,NaN,-9,-9,-9,-999,NaN,NaN,0.8575,0.65,0.19,4.6,296,14,288.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,11,NaN,-9,-9,-9,-999,NaN,NaN,0.8575,0.65,0.18,4.6,305,14,289.1,NaN,2,0,0,88,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,12,NaN,-9,-9,-9,-999,NaN,NaN,0.8575,0.65,0.17,3.6,313,14,291.1,NaN,2,0,0,77,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,13,NaN,-9,-9,-9,-999,NaN,NaN,0.8575,0.65,0.17,5.1,313,14,293.1,NaN,2,0,0,73,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,14,NaN,-9,-9,-9,-999,NaN,NaN,0.7857,0.65,0.18,6.7,337,14,294.1,NaN,2,0,0,69,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,15,NaN,-9,-9,-9,-999,NaN,NaN,0.7857,0.65,0.18,7.2,355,14,295.1,NaN,2,0,0,64,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,16,NaN,-9,-9,-9,-999,NaN,NaN,0.7857,0.65,0.21,6.2,352,14,296.1,NaN,2,0,0,61,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,17,NaN,-9,-9,-9,-999,NaN,NaN,0.7857,0.65,0.28,5.7,356,14,297.1,NaN,2,0,0,57,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,18,NaN,-9,-9,-9,-999,NaN,NaN,0.7223,0.65,0.57,5.7,12,14,297.1,NaN,2,0,0,61,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,19,NaN,-9,-9,-9,-999,NaN,NaN,0.7223,0.65,1,5.7,15,14,297.1,NaN,2,0,0,61,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,20,NaN,-9,-9,-9,-999,NaN,NaN,0.7223,0.65,1,6.2,4,14,295.1,NaN,2,0,0,69,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,21,NaN,-9,-9,-9,-999,NaN,NaN,0.7857,0.65,1,5.7,346,14,294.1,NaN,2,0,0,73,1010,NaN,NAD-SFC,NoSubs
23,8,15,7,22,-64,0.648,-9,-9,-999,1253,383.3,0.7223,0.65,1,5.1,4,14,293.1,19.95,2,0,0,83,1010,1,NAD-SFC,NoSubs
